architecture,concentration_nM,k_mean,fold_repression,prob_U,prob_S,prob_W,prob_D
native_asymmetric,33.700643292719285,0.02466485689937903,6.0815272763158195,0.039389774371230556,0.5531086397773072,0.027091035417663983,0.38041055043379834
native_asymmetric,36.123426997094306,0.02398369605772889,6.254248704576191,0.03586190102645936,0.5397728182109689,0.026437852320537216,0.39792742844203466
native_asymmetric,38.72038781812553,0.023333356997069316,6.42856490897731,0.03260240039265129,0.5259906612521953,0.025762807898066672,0.4156441304570867
native_asymmetric,41.504047578504725,0.022712512685770184,6.604289101574297,0.02959611859899579,0.5118161310299132,0.02506854519330184,0.4335192051777892
native_asymmetric,44.487828311275855,0.02211989660548725,6.78122518722758,0.02682823687585007,0.49730416501127406,0.02435775502096033,0.45150984309191544
native_asymmetric,47.68611697714469,0.021554302738906815,6.959167355909916,0.024284313983283748,0.48251026554857446,0.02363315586360362,0.4695722646045381
native_asymmetric,51.11433483440165,0.02101458463774104,7.1378998246107725,0.021950323432914188,0.4674900756972461,0.022897473095375293,0.48766212777446444
native_asymmetric,54.789011795939395,0.020499653719965514,7.3171967706902485,0.019812685814435023,0.45229894866513326,0.02215341789380242,0.5057349476266293
native_asymmetric,58.72786613189477,0.020008476943373685,7.496822493012208,0.017858296477753933,0.4369915187038424,0.021403666222228987,0.5237465185961747
native_asymmetric,62.94988990221888,0.01954007399789051,7.6765318297255964,0.016074548771521348,0.42162128141463173,0.020650838273369686,0.5416533315404771
native_asymmetric,67.47544053110693,0.01909351415190009,7.856070852471794,0.01444935300103851,0.4062401913060613,0.01989747875784787,0.5594129769350523
native_asymmetric,72.32633896483533,0.018667912878352615,8.035177846471557,0.01297115124403833,0.39089828401685833,0.019146038400825693,0.5769845263382777
native_asymmetric,77.52597488629456,0.01826242837494468,8.213584574863766,0.011628928151511304,0.3756433299285791,0.01839885697609365,0.594328884943816
native_asymmetric,83.09941949353387,0.017876258079616132,8.391017814351281,0.010412217861639728,0.36052052497602755,0.01765814816209112,0.6114091090002417
native_asymmetric,89.0735463861044,0.01750863526842118,8.56720113820305,0.00931110716626293,0.3455722233667131,0.016925986450614494,0.6281906830164095
native_asymmetric,95.47716114208056,0.017158825807997782,8.74185691249832,0.008316235088899941,0.3308377156993012,0.016204296279149426,0.6446417529326495
native_asymmetric,102.34114021054528,0.016826125119859488,8.914708462672635,0.007418789058616813,0.31635305468348457,0.015494843494701262,0.6607333127631972
native_asymmetric,109.69857978923841,0.016509855399042293,9.085482360354364,0.006610497892295802,0.30215092936858534,0.01479922919356334,0.6764393435455555
native_asymmetric,117.58495540521558,0.01620936311567665,9.253910775490597,0.005883621826546208,0.28826058753982936,0.014118885920318154,0.6917369047133062
native_asymmetric,126.03829296797274,0.01592401681519192,9.419733836056752,0.005230939867282559,0.2747078047876701,0.013455076152865455,0.7066061791921819
native_asymmetric,135.09935211980252,0.015653205221381736,9.582701937307077,0.004645734747926011,0.26151489773552444,0.012808892950311391,0.7210304745662381
native_asymmetric,144.8118227674533,0.01539633563667182,9.742577944502711,0.004121775804776429,0.2487007780535256,0.012181262598540013,0.7349961835431579
native_asymmetric,155.2225357427048,0.015152832625754358,9.89913923717827,0.003653300089361955,0.2362810432082555,0.011572949055098215,0.7484927076472843
native_asymmetric,166.38168860761274,0.014922136962321829,10.052179548998092,0.0032349920419974705,0.22426809940822048,0.010984559971014869,0.7615123485787673
native_asymmetric,178.34308769319094,0.014703704813908963,10.201510564746075,0.002861962048328467,0.21267131189984517,0.010416554052237298,0.774050171999589
native_asymmetric,191.16440753856998,0.014497007136734432,10.34696324456585,0.002529724191649799,0.2014971776386342,0.009869249516994314,0.7861038486527216
native_asymmetric,204.9074689815846,0.014301529250771654,10.488388854772758,0.0022341734989282077,0.19074951538796286,0.009342833406757354,0.7976734777063517
native_asymmetric,219.6385372416547,0.014116770564887152,10.625659693945666,0.0019715629586130753,0.18042966846233552,0.00883737151652254,0.8087613970625288
native_asymmetric,235.42864143224153,0.01394224442255894,10.758669512155146,0.0017384805645174611,0.17053671560862613,0.008352818723687797,0.8193719851031687
